"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Sarasota County, FL"	"12115"	"2019"	"2019"	"Sep., 2019"	"2019/09"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2019"	"2019"	"Oct., 2019"	"2019/10"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2019"	"2019"	"Nov., 2019"	"2019/11"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sarasota County, FL"	"12115"	"2019"	"2019"	"Dec., 2019"	"2019/12"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Jan., 2018"	"2018/01"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Feb., 2018"	"2018/02"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Apr., 2018"	"2018/04"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"May, 2018"	"2018/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Jun., 2018"	"2018/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Jul., 2018"	"2018/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Aug., 2018"	"2018/08"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Sep., 2018"	"2018/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Oct., 2018"	"2018/10"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Nov., 2018"	"2018/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Jan., 2019"	"2019/01"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Feb., 2019"	"2019/02"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Mar., 2019"	"2019/03"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Apr., 2019"	"2019/04"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Jun., 2019"	"2019/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Jul., 2019"	"2019/07"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Aug., 2019"	"2019/08"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Sep., 2019"	"2019/09"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Oct., 2019"	"2019/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Nov., 2019"	"2019/11"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Seminole County, FL"	"12117"	"2019"	"2019"	"Dec., 2019"	"2019/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2018"	"2018"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2018"	"2018"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2018"	"2018"	"Jul., 2018"	"2018/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2018"	"2018"	"Oct., 2018"	"2018/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Jan., 2019"	"2019/01"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Mar., 2019"	"2019/03"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Jun., 2019"	"2019/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Jul., 2019"	"2019/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Aug., 2019"	"2019/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Sep., 2019"	"2019/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Oct., 2019"	"2019/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Nov., 2019"	"2019/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sumter County, FL"	"12119"	"2019"	"2019"	"Dec., 2019"	"2019/12"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Feb., 2018"	"2018/02"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Mar., 2018"	"2018/03"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Apr., 2018"	"2018/04"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"May, 2018"	"2018/05"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Jun., 2018"	"2018/06"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Jul., 2018"	"2018/07"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Aug., 2018"	"2018/08"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Sep., 2018"	"2018/09"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Oct., 2018"	"2018/10"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Nov., 2018"	"2018/11"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2018"	"2018"	"Dec., 2018"	"2018/12"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Jan., 2019"	"2019/01"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Feb., 2019"	"2019/02"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Mar., 2019"	"2019/03"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Apr., 2019"	"2019/04"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"May, 2019"	"2019/05"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Jun., 2019"	"2019/06"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Jul., 2019"	"2019/07"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Aug., 2019"	"2019/08"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Oct., 2019"	"2019/10"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Nov., 2019"	"2019/11"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Volusia County, FL"	"12127"	"2019"	"2019"	"Dec., 2019"	"2019/12"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2019"	"2019"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2019"	"2019"	"Apr., 2019"	"2019/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2019"	"2019"	"Nov., 2019"	"2019/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"2019"	"2019"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Jun., 2018"	"2018/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Aug., 2018"	"2018/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Sep., 2018"	"2018/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Jan., 2019"	"2019/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Jun., 2019"	"2019/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Jul., 2019"	"2019/07"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Sep., 2019"	"2019/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Nov., 2019"	"2019/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"2019"	"2019"	"Dec., 2019"	"2019/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cherokee County, GA"	"13057"	"2018"	"2018"	"Apr., 2018"	"2018/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cherokee County, GA"	"13057"	"2019"	"2019"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cherokee County, GA"	"13057"	"2019"	"2019"	"Nov., 2019"	"2019/11"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clarke County, GA"	"13059"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clayton County, GA"	"13063"	"2018"	"2018"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Clayton County, GA"	"13063"	"2018"	"2018"	"Oct., 2018"	"2018/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Jan., 2018"	"2018/01"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Feb., 2018"	"2018/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Mar., 2018"	"2018/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Apr., 2018"	"2018/04"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Jun., 2018"	"2018/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Jul., 2018"	"2018/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Aug., 2018"	"2018/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Sep., 2018"	"2018/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Oct., 2018"	"2018/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Nov., 2018"	"2018/11"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2018"	"2018"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Jan., 2019"	"2019/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Feb., 2019"	"2019/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Mar., 2019"	"2019/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Apr., 2019"	"2019/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"May, 2019"	"2019/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Jun., 2019"	"2019/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Jul., 2019"	"2019/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Aug., 2019"	"2019/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Sep., 2019"	"2019/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Oct., 2019"	"2019/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Nov., 2019"	"2019/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"2019"	"2019"	"Dec., 2019"	"2019/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Jan., 2018"	"2018/01"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Feb., 2018"	"2018/02"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Mar., 2018"	"2018/03"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Apr., 2018"	"2018/04"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"May, 2018"	"2018/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Jun., 2018"	"2018/06"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Jul., 2018"	"2018/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Aug., 2018"	"2018/08"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Sep., 2018"	"2018/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Oct., 2018"	"2018/10"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Nov., 2018"	"2018/11"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2018"	"2018"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Jan., 2019"	"2019/01"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Feb., 2019"	"2019/02"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Mar., 2019"	"2019/03"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Apr., 2019"	"2019/04"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"May, 2019"	"2019/05"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Jun., 2019"	"2019/06"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Jul., 2019"	"2019/07"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Aug., 2019"	"2019/08"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Sep., 2019"	"2019/09"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Oct., 2019"	"2019/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Nov., 2019"	"2019/11"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"DeKalb County, GA"	"13089"	"2019"	"2019"	"Dec., 2019"	"2019/12"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Dougherty County, GA"	"13095"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fayette County, GA"	"13113"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fayette County, GA"	"13113"	"2018"	"2018"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fayette County, GA"	"13113"	"2019"	"2019"	"Jan., 2019"	"2019/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Floyd County, GA"	"13115"	"2019"	"2019"	"Jan., 2019"	"2019/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Forsyth County, GA"	"13117"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Jan., 2018"	"2018/01"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Feb., 2018"	"2018/02"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Mar., 2018"	"2018/03"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Apr., 2018"	"2018/04"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"May, 2018"	"2018/05"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Jun., 2018"	"2018/06"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Aug., 2018"	"2018/08"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Sep., 2018"	"2018/09"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Oct., 2018"	"2018/10"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Nov., 2018"	"2018/11"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2018"	"2018"	"Dec., 2018"	"2018/12"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Jan., 2019"	"2019/01"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Feb., 2019"	"2019/02"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Mar., 2019"	"2019/03"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Apr., 2019"	"2019/04"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"May, 2019"	"2019/05"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Jun., 2019"	"2019/06"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Jul., 2019"	"2019/07"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Aug., 2019"	"2019/08"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Sep., 2019"	"2019/09"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Oct., 2019"	"2019/10"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Nov., 2019"	"2019/11"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Fulton County, GA"	"13121"	"2019"	"2019"	"Dec., 2019"	"2019/12"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Glynn County, GA"	"13127"	"2019"	"2019"	"Mar., 2019"	"2019/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Jan., 2018"	"2018/01"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Feb., 2018"	"2018/02"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Apr., 2018"	"2018/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"May, 2018"	"2018/05"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Jun., 2018"	"2018/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Aug., 2018"	"2018/08"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Gwinnett County, GA"	"13135"	"2018"	"2018"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
